dialogue,sentiment
"Joey, you have to tell her what’s going on! And what did it  look like?!",negative
"Wait, you guys think I stole some ring?",negative
"Okay, who are you?",negative
Oh my God! Joey!,negative
Phoebe!,negative
Why?! Why can’t she marry me?!,negative
Oh my God.,negative
It’s Joey!,negative
Now I can’t believe it! What? Rachel’s pregnant?  Who’s the father?,positive
There’s a dude?,negative
Who? Who is it?,negative
Oh my God! I know who the father is,negative
"Oh my God, you’re back!",positive
"Ohh, let me see it! Let me see your hand!",positive
No!,negative
Okay!,negative
Okay!,negative
Who’s that?,negative
"Okay.  Oh wait! Umm, did you send those contracts to Milan?",positive
If this is your idea of sexy talk?,positive
"Rach, I’m sorry, but you didn’t give me any contracts!",negative
What do you mean?,negative
"Uh, what was that?",negative
You talked to him. Are you crazy?,negative
Whoa!,negative
What is that?!,negative
It's nine o'clock in the morning!,negative
What?! You’re crazy! There’s nothing sexual about the noises I make!,positive
Really?!,negative
Are you sure?,positive
Ezel? Ezel? Ezel?,negative
Really?!,negative
Really? To what?,negative
"Y'know, I can't believe I'm getting my nails done!  And",negative
That’s a mailman! That’s,negative
"Eh, do you believe that?",positive
This is going in your book?,negative
What?! Excuse me!,negative
What the? What,negative
Really?,positive
"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",negative
"What, now?",negative
I don’t get it!,negative
What?!,negative
Okay.  See?! I told ya!,positive
Really?!,positive
Ohh!,positive
Really?!,positive
What?,negative
I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.,negative
I can't believe it! He's looking right at us!,negative
"How can people do that?...  Oh, you guys, look! Ugly Naked Guy got gravity boots!",negative
What are you talking about alone? What about Ross?,negative
Bob. Bob! Bob!!!  What the hell are you doing?!,negative
What?!,negative
"Well, what did he do?",negative
Joey!,negative
Yeah?,positive
Ohhh!,negative
Why are we in bed together?,negative
Really?!,negative
I thought I was making him filet mignon?,negative
"Wow, I really get crabby when I cook.",positive
So what are you saying.  I should run him under hot water and bang his head against a table?,negative
"Monica, number one, I don’t think Ben understands the concept of bribery, and number two, I...   What?!",negative
What?!,negative
Does this mean we’re gonna have to start paying for coffee?,negative
"Oh, I probably shouldn’t—so I will!  Oh! Wow! It’s like it’s raining!",positive
Hey!,positive
Hey!,positive
Really?! That's what you heard?  You said that?,positive
Fish!,negative
Ice coffee? Tell me it’s ice coffee!,negative
Hot coffee!!!,negative
Hey!,positive
My God! What happened to you?,negative
"Jeez, man did you fall.. Hi! So ah, did ya, did-did-did ya fall high?",positive
That was a great scene! And-and-and that slap looks so real! How do you do that?,positive
Oh that was a real person?!,positive
I-I-I’m leaving the show?,negative
Who told you that?,negative
Which one? Was it bald or was it tall?,negative
"Y’know, you look familiar. Do I know you from somewhere?",positive
Wow!,positive
Really?!,positive
"Oh, really?",positive
What-what are-what are these?,negative
That’s crazy.,negative
"I’ll bet your thinking, ‘What’s an intelligent girl who wants to be in fashion, doing making coffee?’ Eh?",positive
"Wow, that was kinda brutal.",negative
Wow.,positive
Relieved?,positive
No?,negative
What the hell happened on that beach?!,negative
"Whoa-whoa-whoa-whoa! Is this, hot Rachel, that you took to the Christmas party, Rachel?",positive
"Oh, wait a second! I didn’t say I wasn’t free!",positive
What are you doing? We're going to a hospital.,negative
What is that?,negative
Oh my God! Calling from Rome!,positive
You know it?,negative
Are you kidding?,negative
"Ooh, you nailed the Old Lady!",positive
Really? You'd-you'd do that for me?!,positive
Wow! You’re a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you’re trip?,positive
What?! Oh.,negative
Oh my God! What happened here? Did you do all this?,positive
"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.",positive
What?! Are you crazy?,negative
Oh so-so you weren't trying to entice me just now with your-your nakedness?,positive
"Oh God, you saw me?! Oh!",negative
What?!,negative
Wow! Fortunately she has a,negative
"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!",negative
"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",negative
"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.",positive
"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",positive
"You're not serious, I mean, you really... you really talk to it?",negative
"Oh my God! He's trapped in an ATM vestibule with Jill Goodacre!  Chandler, listen.",positive
"Whoa-whoa-whoa! Emily,  honey, okay?",negative
"Ah, he can’t make it, he said he had to his...  Whoa-oh!",negative
Oh Willie’s still alive!,positive
"That’s not true, there are great pictures of us!",positive
Oh my God! That’s the creep that you’re with at the,negative
They’re not listening too me?,negative
