dialogue,sentiment
"Oh, my Bing-a-ling. I’ll wait for you. Do you even know how long you’re going to be gone?",negative
"Okay, good-bye. Good-bye.",negative
"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",negative
Sorry.,negative
I’m sorry Joey.,negative
"Well, people!",negative
I don’t think I’d be comfortable with any of my old lovers there.,negative
"Oh, no-no, y’know I absolutely adore Rachel it’s just that, well it might be a awkward for you.",negative
"Well, I-I gotta go break up with Bonnie.",negative
"He’s not gonna make it, he’s stuck in Chicago.",negative
"Yeah well, I’m-I’m a slut.",negative
"I'm sorry, man.",negative
"Come on Ross be realistic, y'know? If I did write something, what are the chances I could get those guys to star in it?",negative
"Y'know I mean I-I-I'm an actor, I don't have the discipline that takes, y'know?",negative
I can't do it.,negative
"All right, I…I have to ask.",negative
"Oh thanks, but listen, I was just at Monica’s and she and Chandler had a big fight and they’re not moving in.",negative
"Uh, it's 2:30 in the morning!",negative
I’m sorry.,negative
Ohhh. Don’t go.,negative
"No, I-I-I gotta go.",negative
No. No! No! No!,negative
"Honey, honey, people are looking.",negative
"Yeah, um, I’m, I’m leaving now.",negative
You can’t leave! I have your shoe!,negative
Good-bye Chandler Bing.,negative
"Oh my God. I cannot keep having this same fight with you Ross! Look, urrgh, maybe we should take a break.",negative
No. A break from us.,negative
Because uh…we-we…we split up. Monica and I split up. Hold me.,negative
"Good God Bing I…well I can’t say I’m altogether surprised, I saw the way she looked at you, and there was no love there.",negative
No. Sorry.,negative
Why?! Why?! He said he’d call. Why hasn’t he called?,negative
And you’re upset because you didn’t make your best friend cry?,negative
Don’t I deserve a few tears?!!,negative
"I mean we-we told Joey, he cried his eyes out!",negative
Come on!,negative
It’s like the end of an era!,negative
No more J-man and Channie’s!,negative
Y’know I don’t understand why they didn’t cry. It was a beautiful speech.,negative
Hey!,negative
"Ohh, yeah she really would’ve wanted to be there.",negative
I can’t believe we’re living here!,negative
Go and tell Rachel right now before Ross finds out.,negative
"Look, it’s not that easy. She said she wanted to marry me. I  don’t want to hurt her.",negative
"Okay, umm, it's this tragic love story between Cathy and Heathcliff and umm, it takes place on like these really creepy mores in England.",negative
"Well, honey that was pretty obvious.",negative
I didn’t make it!,negative
I’m sorry!,negative
"No-no, it’s not okay!",negative
It’s not!,negative
I mean you were just… You’re so incredible!,negative
You went through all this time and effort to make this tape for me!,negative
I will!,negative
Hi! It’s me.,negative
"Really? I’ve been thinking, this is crazy, I mean don’t, don’t you think we can work on this?",negative
"Ah, that’s okay, thanks.",negative
"Look, I don’t feel like dancing, I feel like having a drink. Okay?",negative
"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",negative
Oo God!,negative
"No, you can’t let this stop you from getting massages!",negative
I’m sorry I gotta cancel tonight baby,negative
"Eh..., I don’t, I don’t know.",negative
"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",negative
"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",negative
"Well, I don't know what else to do.",negative
"Oh, how did it go?",negative
"Well uh, his answering machine was",negative
"Ohh, sweetie!  Hey, I bet you anything that he’s gonna call you again.",negative
"Yeah, maybe, but I don’t think I even care.",negative
I don’t think he’s the one I’m sad about.,negative
"Y’know, I know that I said that I am totally okay with Ross getting married, but as it turns out, I don’t think I’m handling it all that well.",negative
"Yeah, maybe.",negative
And I-I am just trying to figure out why.,negative
Any luck?,negative
"Well, yeah, y’know how Ross and I were on again, off again, on again, off again?",negative
"I guess I just figured that somewhere down the road, we would be on again.",negative
Again. Y’know what? I think we all did.,negative
"Oh, Monica. You are not still going over that thing.",negative
"Ah, oh God. Oh, honey, oh that's OK.",negative
"What. Oh no, you just rolled over the juice box.",negative
What is it? Hey!,negative
Really it’s nothing. I’m just,negative
I’ve just been thinking about how my baby and I are gonna be all alone.,negative
"Oh please, he’ll be with his real family, the twins and little miss new boobs.",negative
"I’m just saying that y’know, someday Ross is gonna meet somebody and…he’s gonna have his own life. Right?",negative
I just never thought I would raise this baby all by myself. Pretty dumb huh?,negative
Every moment is precious.,negative
"Besides, somebody had to ride in that other taxi with the rest of your luggage, and your friends don’t really seem to care too much that you’re leaving.",negative
"On no! No! It’s not good-bye, I’m not leaving until you get on that plane.",negative
": I’m sure as hell a dancer, it’s no use Marge will never go for me.",negative
"Come on Treeger, don’t say that.",negative
"Plus, it was, it was probably mostly my fault, anyway.",negative
You’re right! You’re right. Don’t say it.,negative
I-I do though.,negative
I do too.,negative
"Okay, now’s not the time Joey. All right? You can yell at me tomorrow.",negative
"Janice, what umm, what are you doing here?",negative
"Yeah, I know...  ..I'm I'm just not that bright either.",negative
"Chandler! It happens to lots of guys! You-you-you were probably tired, you had a lot of champagne, don’t worry about it!",negative
Of course not.,negative
"Y’know, I wish I could get him to open up a little bit, share some feelings.",negative
So I don’t think I should do it anymore.,negative
I’m gonna give you my weeks notice.,negative
"Gunther, I quit.",negative
Hi!,negative
"Yes, but I wanted you to want to live with me, but okay, if you're having so much fun over here",negative
"Oh Chandler, I know, I know... oh, hey! You can see your nipples through this shirt!",negative
"Well, that doesn't mean she can't look nice!",negative
"Oh, my baby!",negative
Can I get some ice here?!,negative
"Oh uh, one of the writers.",negative
"I’m never gonna find a roommate, ever.",negative
Aw come on Phoebe would you just think about it?,negative
"Yeah, I know.",negative
"I mean, no, you’re right.",negative
But you-you understand how-how hard it is to forget about this.,negative
"Ahh, I just got out of a big relationship, I’m not looking for any thing serious.",negative
"Hey dad, what's up?  Oh God. Ross, it's Nana.",negative
She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,negative
"She says as time goes on, he's gonna start getting agressive and violent.",negative
I'm gonna have to give him up.,negative
"So, does that mean the audition is off?",negative
"It's ah, step-ity, step and jazz hands.",negative
What’s the matter?,negative
"I don’t know what it is, I just can’t take a good picture.",negative
